feature_id	R1_N_1	R1_N_2	R1_N_3	R1_R_1	R1_R_2	R1_R_3	R1_U_1	R1_U_2	R1_U_3	U1_R_1	U1_R_2	U1_R_3	U1_U_1	U1_U_2	U1_U_3	U4_R_1	U4_R_2	U4_R_3	U4_U_1	U4_U_2	U4_U_3	U6_R_1	U6_R_2	U6_R_3	U6_U_1	U6_U_2	U6_U_3
ENSG00000273449.1	1.21407519194582	2.29200177699943	3.82674076254307	1.85093325282325	0.699697055038493	1.32320201327596	0.911746740024882	1.73484166557781	1.89664201786065	0.49323885102602	1.62825225228701	1.94047900951252	1.06668965684843	0.181675474183241	0.141309986859049	1.49638229979225	1.76897125126483	1.6240059548132	1.5971953801407	2.30309282606616	2.4910576477346	0.73752530106681	0.273799729435408	0.59297049181894	0	0.609139434671573	0.633091707026156
ENSG00000253001.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177803.7	0.244715743190644	0	0	0.174106050265566	0	0	0	0.222526390478848	0	0	0.574349253375212	0	0.50168508975063	0.256336627957176	0.199382584198384	0	0.155996608630374	0	0	0	1.03375881432983	0	0	0.209164248826544	0.417449767107918	1.50407374108974	0
ENSG00000250746.1	0	0.0737789307340258	0	0	0.10510762761638	0.0458699475078273	0.068480734727197	0.639668715071185	0.398875710708079	0.222281193437589	0.061148510689923	0.174897816414012	0.240355204642317	0.409365980962238	0.127364470411608	0.224784701329998	0.149474630826674	0	0	0.163879465478341	0.264143720375187	0.598266756130325	0.0616947858985473	0.868484126994414	0.266664557112204	0.480396911957199	0.142653381724173
ENSG00000248546.3	0.228054245781919	0.430534072396854	0.387058230974078	0.324504042622629	0.153337865253116	0.267672289428655	0.399616656266225	0.829502630040301	0.498776496611865	1.4592523879823	0	1.19071094966683	1.87011122817682	0.477767842745716	0.92903799871162	0.491895883655112	0.872253377618348	0.152528218856316	2.27515384468978	0.318770742779146	0.192675047096369	0.193953462152889	0.180008758288386	0.389846557387345	0.194513827652413	0.8009535545256	1.04056030569725
ENSG00000251162.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223037.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248162.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248771.5	0	0	0	0	0	0	0.0441582668758132	0	0.0367437231046358	0	0.0394302465483296	0.225557873582208	0	0	0	0.724736881874303	0.353413006448813	0.471929003169856	0.0773563279723316	0	0.0425817894053103	0	0	0	0.171952662689594	0	0.0919868358014493
ENSG00000201050.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248329.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250227.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244146.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221891.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270960.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248645.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121089.4	0.744343718871542	1.63941793771487	0.842210039619522	0.353048379705175	0.333651836430392	0.873652611329637	0.652152182101131	0.676851104373163	0.904417258516885	0.529204183913334	0.970543877231262	0.925321009165694	1.27163234554847	1.55938115340616	0.80860714702678	0.178388167683567	0.63265291277874	0.829725264611905	0.571219181091985	0.693621523639808	2.09623315127994	0.844056733443126	0.391685724053431	1.27241584702814	1.05811920134993	0	0.679254643996813
ENSG00000236941.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183439.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250486.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175042999439051	0	0	0.0649048570046607	0.134914025842126
ENSG00000248632.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248229.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250887.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250712.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240674.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213520358062825	0	0	0	0	0	0	0	0	0	0
ENSG00000276623.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250430.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176979.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249617.1	0	0	0	0	0	0	0	0	1.50272406030498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250374.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170088.13	6.81356875128345	6.86128206432082	6.74129883484928	3.23917837682826	3.39900681487257	2.87458240321877	6.38231620924751	6.18147935648991	6.84435710075827	10.7934709796256	12.4787624522018	12.7872659158635	12.7774651181103	13.2546636697294	11.5120517563231	3.99578347439398	4.00311578440214	4.15807324873609	6.33723644946265	6.51750922535021	7.73287125108036	13.8459590741182	14.4242541965252	14.9886884212564	19.3225109440694	20.0565895028195	21.0171641004353
ENSG00000109466.13	26.450346324115	25.1240315065212	27.3792217270319	9.95574547604561	8.93414834739232	10.1616268088434	19.2816068716264	21.8242527579495	17.4668385997123	22.6726817306341	29.2366316736194	29.2370849772089	40.349629979329	41.2768835678987	41.9506724418232	19.3455333582129	25.0136452524012	22.550698390105	14.0208344449851	25.0735582181861	26.4865988360588	21.2945573510138	22.221690695833	23.388528064227	23.1623167654179	28.4377814846092	23.7584749343431
ENSG00000200974.1	0	5.55231440926431	3.32775674191128	0	2.636663292767	0	3.43572856911815	0	0	0	0	0	0	0	0	2.81940323558418	0	0	6.01869966418872	0	3.31307093177902	0	0	0	0	0	0
ENSG00000229894.4	0	0	0.0730396287036202	0	0.0578710894022736	0	0	0	0.250990314140874	0.1835783250406	0.0673353782061946	0	0	0.180313880693645	0	0.0618819767981538	0.329196269390222	0.172696564711514	0	0.240613890427514	0.363586478059261	0	0	0	0.146822535861832	0	0
ENSG00000052802.12	131.70250979303	135.337983707054	142.335244019433	80.1742106758693	65.7141828547925	53.0825526460576	71.7475641337319	73.7065576065115	71.2515677888173	145.296192701981	154.140087177602	162.715203782717	172.610635877163	179.361184947795	171.850827649646	129.865105673905	147.816334187559	129.656106121073	116.301173351957	104.518114651368	127.052604318448	596.783133645263	634.048173132352	699.031476060908	472.138934392886	469.339880780461	437.671106421947
ENSG00000109472.13	5.3810162556961	6.00280645058392	4.28963369063817	0.657400431175153	0.402006472291385	0.19138840167059	0.952433207125384	2.57011210423237	2.49641177563849	1.54574852907749	1.95604948563282	2.39194542409891	4.4571616493058	7.40152515004139	5.97844432233796	8.44105309477129	8.48884182156463	8.97920939504551	9.38514273193728	14.5871560995893	17.1287335225479	92.7298190603379	94.9007634213677	95.4699030052149	193.413029317422	185.933325654528	154.407118546521
ENSG00000207559.1	0	0	0	0	0	0	0	0	0	0	0	2.49836672474737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251596.1	0.140786552781307	0.132892522346665	0.119472877774398	0	0	0	0.123349274372893	0	0	0.200189323511874	0.0550711411949087	0.0525050800297171	0.0721556707456577	0.368680307722996	0.172059138990812	0	0.134618789671833	0.37664586442628	0	0.0983946469611637	0	0	0.0555631237273694	0.240667095409876	0	0.123614767062292	0.256950968657288
ENSG00000248287.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248327.1	0	0.0860092153697314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349626928636636	0	0	0	0	0.0389404679736581	0	0	0
ENSG00000250725.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249500.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302807114697962	0	0	0	0	0	0	0.632164543771551	0	0.0635325526948864	0.253596391114103	0.261059757716388	0.610481288918079
ENSG00000038295.7	0	0	0	0	0	0	0	0	0	0.0607860163388887	0.384604784532165	0.12754225236679	0.4601003179533	0.738850628920438	0.417955940925302	0	0	0	0	0.014938405587563	0.0180584828772853	0.381744350860611	0.286812678554414	0.310576375318222	0.309923986228951	0.544253370854689	0.234063817766517
ENSG00000252959.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206711.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249675.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196104.10	0	0.101581834350663	0.304413267332357	0.255215696172415	0	0.126311220915128	0.37714824988981	0.391431963974841	0.653795608566423	2.49937397703647	3.64830951441149	2.86292090546687	7.28047820005584	6.80115635581962	7.36514461629212	2.45015073685863	2.28669727510388	2.49517380779676	3.55119394510198	9.37642589787789	8.78902574271588	5.52196152120021	5.80449928416531	5.94816082707131	16.2159954712905	15.5593537725698	15.8765543295641
ENSG00000212373.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250150.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240772.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248913.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222721.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270336.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248601.1	0	0	0	0	0	0.422167704803583	0.630267880688341	0	0	0	0	0.804842971730698	0	0	0	1.29301490669968	0.687850817920509	0	0.276025376098141	1.75965728816005	0.911650390623758	0.611799511488978	1.13562572343008	1.22971732867149	0.92035066103994	0.631624447360792	0.98469129599538
ENSG00000109511.11	306.294975601339	253.692558562224	273.478428229301	228.080943633242	190.970379252778	165.745207660663	277.065342954647	311.19910445173	314.183774475883	218.585860600494	247.399989982013	305.032377069156	188.268958391269	158.654123574694	153.549677707589	171.22428788997	164.933871287734	173.879644194564	137.887014243728	154.225138049303	173.318222828475	689.421068052592	692.311002127421	797.602497806322	461.49693781579	431.294923963421	395.46115405992
ENSG00000137628.16	0.881302963143906	1.61880811221217	1.43512590751167	1.93188073374671	2.03394159487967	1.76128366444055	2.14949359220533	2.945656006232	2.46580321362043	3.55625211589761	3.76415737345373	4.44154084399533	4.12619263483568	4.49101772180973	4.17241287865818	11.9020585478476	12.4354256535789	11.4382606078339	9.85238843547456	17.2295586472128	19.6609899724848	8.71066548913307	8.49801346906325	11.2990527216099	9.02025456766789	11.5653243531527	10.7376574123016
ENSG00000181381.13	4.11336242669585	4.20732303349813	4.72527222130064	6.95397267547616	6.98099770300312	7.66882430399125	6.70950645790522	7.27631641325147	6.94249615224807	24.8062502161311	28.04134076881	28.619000467886	20.2682881058496	21.6266000238925	20.9487521881252	24.0491199485429	25.3104882489477	24.1496739405897	7.61249649036703	14.9655862106944	19.1193845784164	19.9773980661722	17.5492990697069	21.2982064187652	10.3108650151683	11.311096933327	10.9471977471787
ENSG00000207171.1	0	0	0	0	0	0	0	0	0	1.74516188893558	6.72120156812367	0	1.25804238155024	0	0	1.76481729250307	0	4.92514783024593	0	1.71552193633052	0	0	0	0	0	1.07761880904685	0
ENSG00000129116.17	17.5975395794752	18.9966667805203	22.0966469520741	2.89531785705616	3.04621421554107	2.96665268771061	11.5321448946434	12.3447362188146	11.7050228861802	38.3814831175649	47.8182381402872	43.4795844792499	121.068854185713	136.409001793548	129.491950708696	22.4127782820055	25.9619137365374	25.6869947215331	35.4510574544903	72.8372551765057	75.2778589556534	160.288326511338	174.549317259992	179.568396886196	156.155043100292	173.968632540117	162.226479306341
ENSG00000229226.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249623.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29239812013022	0.258025742542302	0.915087248840677	1.20013832917079	0	0	0.60641030447741	0.915650831369106	2.54945440031207	1.53371552989999	0.612197537923889	0	0
ENSG00000206613.1	0	0	0	0	0	0	0	0	0	0	0	0	1.51195919250534	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214676.4	0	0	0	0	0	0	0	0	0	0	0.221838600510003	0	0	0	0	0.203872191638362	0	2.08616637959565	0	0.396355156365605	0.958278012013685	0.723477200094108	0	0	0	0.497947315644222	0.517527347807096
ENSG00000249609.1	0	0	0	0	0	0	0.255189984300442	0	0.212341443303964	0.207079898053044	0.227866823349948	0	0	0.610192625245887	0.47461723847224	0	0	0	0	0	1.47647726307543	0.247712302206135	1.60931743143692	0	0.248427986403897	0.255739246349886	0.797385886431042
ENSG00000279384.1	1.7195534040241	3.85494913085285	4.01288312995184	2.14094578922817	1.73427585567027	0.630711778232626	3.76644040999583	4.69090391052203	2.35051758095832	3.66763969172022	9.24871224185085	7.85582692059602	13.4398618595829	15.7605902670462	17.512614681596	4.48164498276683	3.42546028977794	4.02527679174289	9.56715762128395	4.50668530065437	7.0823535025597	9.50579401407072	8.31337239982925	10.4719143774134	11.733240512937	13.5883697953608	9.4151231937954
ENSG00000145439.11	21.9300265290701	22.1556540798119	26.0860962447633	11.4387675024477	10.8949403966292	9.47237754953175	14.1140536444087	14.4769311748668	12.8452029264426	10.1110103490855	12.1351792248848	12.6023289035398	10.9654026759781	10.4805061316205	10.2795963767424	15.0432542501375	15.8046849772373	13.0048962179077	10.141096694455	11.7424287215328	12.4405489313064	9.76694220127046	7.97199257230001	9.97713466902614	6.09178481572483	6.76833183490383	6.63250288001272
ENSG00000201176.1	0	1.41834822915786	0	0	0	0	0	0	0	0	2.35107451381629	2.24152528575465	0	1.57395480904547	0	0	2.8735450057053	1.0049756476047	0	0	2.53898893837271	1.27791767119427	5.93019507445382	7.70584550349753	0	0	0
ENSG00000201818.1	0	0	2.84245888371589	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13520358062825	0	0	0	0	0	0	0	0	0	0
ENSG00000251445.1	0	0	0	0	0	0	0	0	0	0	0.687335991744107	0	0	0	0	1.26333915474264	0	0	0	0.614025611090978	0	0	0	0	0	0	0
ENSG00000154447.14	11.2064493890987	11.8194004458948	13.1974193406097	7.36279131558686	6.689173517283	6.52629685405063	9.44275542191666	9.72239324603157	9.85801946673041	15.5283412599776	16.6621537045577	16.0563596904817	19.2524775342968	20.6623548278497	21.1491601883092	9.70147429143403	11.3715536356645	12.906181747555	8.77548670809878	13.0068835572727	14.0569876554251	16.2655015393135	19.3834288719159	20.5496064284979	24.0908004112752	29.5940873823749	27.6532971709656
ENSG00000214671.4	0	0	0	0	0	0.111530120595273	0.166506940110927	0	0	0.270231923700426	0	0.141751303531766	0.38960650587017	0	0.154839666451937	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251171.1	0.252399126022375	0.476493753594634	0.642565273555867	0.359144976528969	0.67882697019433	0.592492822754165	0	0.68853927101069	0.368014055584893	0	0.19746073232209	0	0	0	0	0.72587461638274	0.643577845338498	2.02572799297399	0	0	0.213243183992056	0	0	0	0	0.443227830408593	0
ENSG00000137601.16	2.55449303231408	2.88620548412889	3.02173770594351	1.26669067191284	1.57444470334823	1.13570633153106	2.18723740997423	2.85079126675803	2.79346056660449	1.74736749796709	2.13472924831165	2.07856413113311	3.6301215711247	3.8515287996984	4.00488287022845	3.0192863007935	2.7016442031252	2.29095255055193	2.52469527319423	3.97638492151141	4.77420380299211	3.40690882273493	3.20778727306156	5.1607275374892	5.56253824540184	6.47388449426302	5.68650926808695
ENSG00000109572.13	14.745757877731	15.1894042598389	14.3442169840307	14.4339981410918	13.3748259237307	10.4657624403871	16.2142871718755	17.5303019503193	15.9015326021882	31.0290986968168	29.916504234529	27.3857655018474	26.3141951153585	29.5650834265389	30.3175418808908	9.00799854402513	10.0054646181255	10.2197474325666	6.75927461363556	12.8094979692546	14.8996422761073	33.3468392231977	32.136649161448	40.5343473967473	26.7410416860769	25.9118039396577	28.3756683337809
ENSG00000056050.6	42.0979244233086	42.3795734460141	44.6559000115811	20.5515460698572	18.3685094574102	13.0755862971425	36.5895522336517	41.2332413722592	35.9146864551997	20.7760550642745	29.0806305810619	30.5649767551267	33.1672886651189	35.8874849288068	28.0050611770403	20.4465635761655	22.9816897926116	21.4915022021537	55.3334769962532	50.4711093350443	47.2966254188509	39.0405628379474	36.0569075446178	45.6474754704051	49.8489092718415	51.4142740001578	49.4512517423418
ENSG00000229204.3	0.333564820075214	0.314861536348322	0	0.237318827851611	0.224280487559019	0	0.292250770402166	0.303319167104986	0.72953823674557	0	0	0.248800005783971	0.341916082952452	0	0.543545053188126	0.239824756553841	1.06317190736676	0	0	0.233125906285579	0.28181723693556	0	1.05316327463329	1.42552812737593	0	0.292879800799039	0
ENSG00000248625.1	0	0	0	0	0	0	0	0	0	0.160770891315443	0.17690926369785	0	0	0	0	0	0	0.453723182673852	0.173534941091236	0	0	0	0	0	0	0	0.206355841214222
ENSG00000248319.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251200.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249955.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.509631999946343	0
ENSG00000198948.11	0.827710896628691	0.520866927765328	0.702403751152765	2.05455496840668	2.65898489025754	1.56519847768243	1.32146430035182	1.23770598928047	1.36776943413642	6.59092601276069	8.14470739650739	7.20270466349775	5.05289462664066	6.45445717083111	4.90048678716356	1.81175929233226	1.6884254832745	2.74336162080949	1.00219853120086	1.54261553821735	1.58508896427181	4.70860249812993	4.22488237119937	5.34528199323571	2.30619385982814	2.47096599813819	2.73597957966363
ENSG00000109576.13	4.74622120372703	6.31286289985458	5.12615194862684	2.2639627059524	1.66814725600757	1.42433803792755	4.06386411764864	4.31586239246061	2.51647048273816	5.33003234411739	5.69628838511847	6.83887033677913	8.18212871301447	6.44049002372915	9.62353718960621	4.73084702596178	7.39191578399313	5.51910644982775	8.73327252514201	10.8559563257091	12.0297483279356	16.604784661536	18.3483935758864	18.5317700149526	24.6571235133491	24.3409543402752	28.6449043294624
ENSG00000248822.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.511216038687497
ENSG00000248739.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250266.1	0.342810753254271	1.29435616648095	0	0	0	0.201182264442646	0.901054614075763	0	0.49983998594366	10.2365466022639	6.70482337362322	15.5974792538599	17.9210685525313	9.69542738450394	12.5687550145527	20.9501498422406	24.4751694018283	28.4307396426848	13.9431070045651	10.0626883728044	12.454038491954	0	0	0	0.584785707867595	0	0
ENSG00000251061.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07781382432589	0.716711691399691	0.751974785270649	0.287606860409951	0	0	0	0	0	0	0	0
ENSG00000250082.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181359.5	0.188485631038984	0	0	0	0	0.110614867554046	0	0.171394886922161	0.274824095436784	0.268014311196437	0	0.421764136416907	0	0	0	0.13551645094836	0	0.126063768222395	0.433939073092153	0	0	0	0.297552578178926	0.322206123045813	0	0.165495971846585	0
ENSG00000250968.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249943.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251961.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248872.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249525.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248755.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278502.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248339.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251176.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249297.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174473.15	0	0	0.0147628247585331	0	0	0	0.0457254505519945	0.0474572079240218	0.01268258782772	0	0	0.116781478585898	0	0.0182225886786264	0.01417381062739	0	0.0110895663135854	0.0232703731429783	0.0267005719791969	0	0	0.103566363960669	0.137314623018082	0.0446075237434665	0.0593517630361182	0.0916477368438457	0.0317504875791629
ENSG00000248637.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000245213.6	0.573014232050798	0.631032268273975	0.688876284262597	0.373704908009873	0.610026939431391	0.728606038792284	0.627553629345905	0.868427909382852	0.626618527076979	1.08638530419037	0.971293331962715	1.42467006579001	1.95786815542717	2.90108807393411	2.45103788017681	0.446314797911009	0.974063765917727	0.542931601720507	0.622963122355144	0.600712908504212	1.33132906762608	0.243665917703213	0.226147029272311	0.489768618279914	0.366554866781871	0.16770782772217	1.00223851243723
ENSG00000241652.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109586.11	13.8412151167175	13.1093391825631	15.4623138461014	14.3130390161727	12.8180627433075	9.57976314209028	13.3580526202961	13.0759942995464	12.5322589804196	35.9158892549788	42.5443457578815	44.9640503388183	44.5317682343215	51.4684368919709	48.066247246088	9.56420430448424	10.9282611812023	10.3224832978223	6.72183107433867	11.3757971371604	15.1962093954636	30.1558786450297	28.3759618355038	34.5103643685162	34.6775795174414	35.6158902872917	37.6575212626417
ENSG00000221296.2	0	0	0	0	0	1.2750605678865	0	1.97567349384599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248774.1	1.54297738268957	0.87387674003776	1.57126326009631	1.09777039370899	0.829966948203049	0	0.540748066540669	2.80613893559699	0	0	0.241425118021442	0	0	0	0.251428709824066	0.443744847059314	0	0.825584601103285	0.23682023630685	0	0.782164538596583	0	0	0	2.36888721008553	1.62573586163306	0.563220741279507
ENSG00000164104.11	251.219626250751	257.587371909437	312.357038499408	162.162563440105	126.880038243685	126.894027716064	319.699805283081	337.5504020019	314.467347408902	33.7775297494522	35.037788128335	39.4120727000148	86.1135677028717	80.8990084212482	71.4686334187258	103.431966699883	110.688953619768	106.021128211737	184.252459053031	206.025838770902	222.575089945502	117.125874801398	109.665227630545	113.106076330856	206.316085573485	199.161430811464	157.187602243656
ENSG00000272870.1	0.708841954324162	0.790750455614663	1.69522197153076	1.14616908842161	1.08319834672793	0.907618263954477	1.75022485424816	1.64071963096148	0.70468422868009	0.320704098628041	0.554552044641638	0.480647706564625	0.99080291773396	0.877503462678253	0.997552223867106	2.40920549028676	2.67007421705817	2.19805695750655	1.63192397708364	2.92738863484055	2.88549223837908	0.87687176476336	1.42419755054618	1.87266973558611	1.48399627629807	0.565803863667884	0.646857328311194
ENSG00000164105.3	27.7707874749892	23.2243777462257	26.1506217301862	11.6987394911396	8.68101414421621	8.14879617476553	19.4222777142119	23.7020950367766	24.1528739874473	7.62054024835201	10.3865841116058	11.810460880624	13.6087781561787	12.3758158811234	12.6032450325219	26.4468567143964	29.7375625956589	21.1806231184566	45.9883369795511	37.5406885544509	48.5716277816573	27.9689708490927	27.9770430353437	26.443114784603	31.7897485147386	26.2016482396656	29.6772529004426
ENSG00000164106.7	0.0297958197324413	0.0562502818828358	0	0	0.100169750744484	0	0.0261054246356272	0.0541882277778366	0.0217221046522958	0	0	0	0	0	0	0	0.132955597311173	0.039856335913159	0	0	0	0	0	0	0	0.0261616130439468	0
ENSG00000242882.1	0	0	0	0	0	0.31698034274446	0	0	0.131256972792596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153886798968689	0	0	0.164298995636407
ENSG00000252898.1	0	1.48787510313619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261646.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164107.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0784049230686682	0
ENSG00000237125.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00646484294243593	0	0
ENSG00000234801.3	0.165580065166069	0.312591679752608	0.140512900533844	0.589019953782063	0.333995453151742	0	0.145071958119304	0.15056626008713	0.120713158294324	0.706332257828714	0.518156483992468	0	1.01835356529196	1.04065807148011	1.34906650688299	0.119047922408807	0	0.332231908219473	0.127068324527156	0.231445286981769	0	0.563283999249378	0.914874585121712	1.55677654610652	0.847367137970861	0.145384205957917	0.151100930075501
ENSG00000213370.3	0	0	0	0	0	0	0.218734272257522	0	0	0.177497055474038	0	0.37242733785054	1.02362454647877	0.26151112510538	0	0	0.318291216988062	0.166975767536806	0.191589042105386	0	0	0	0.197059277318807	0.213386508507825	0	0.438410136599804	0.455649077960595
ENSG00000250043.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250708.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251216.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
